track_id,frame_id,timestamp,x,y,w,h,confidence,class_name
73,1119,44.760,970.69,438.36,72.07,217.60,0.5626,person
64,1120,44.800,1087.26,856.45,93.64,197.03,0.6372,person
69,1120,44.800,1577.38,739.73,94.57,289.40,0.6725,person
60,1120,44.800,1049.59,449.18,74.53,212.09,0.5995,person
72,1120,44.800,1719.52,444.08,71.97,221.44,0.6312,person
73,1120,44.800,971.32,440.75,71.66,215.40,0.5337,person
64,1121,44.840,1087.46,857.57,93.53,195.52,0.6776,person
69,1121,44.840,1577.77,737.09,93.64,286.36,0.6857,person
60,1121,44.840,1050.03,451.52,74.06,211.20,0.5718,person
72,1121,44.840,1719.88,446.19,71.66,223.01,0.6196,person
73,1121,44.840,972.06,442.91,71.24,213.04,0.5064,person
64,1122,44.880,1087.33,858.42,94.77,197.35,0.6480,person
69,1122,44.880,1575.03,734.41,98.68,304.21,0.6699,person
60,1122,44.880,1050.46,453.44,74.28,212.54,0.5434,person
72,1122,44.880,1720.27,449.83,70.62,222.07,0.6170,person
73,1122,44.880,972.06,444.69,72.17,214.86,0.5378,person
66,1122,44.880,304.22,562.54,66.93,208.37,0.5045,person
64,1123,44.920,1084.67,859.28,101.29,211.40,0.6347,person
69,1123,44.920,1577.26,732.82,94.39,289.70,0.7142,person
60,1123,44.920,1050.46,454.71,74.13,212.44,0.5034,person
72,1123,44.920,1720.32,450.98,70.09,222.43,0.5984,person
73,1123,44.920,971.98,446.04,72.81,215.73,0.5417,person
64,1124,44.960,1084.67,858.90,100.49,210.05,0.5991,person
69,1124,44.960,1579.27,731.06,91.18,278.16,0.6794,person
60,1124,44.960,1050.54,455.83,74.27,212.20,0.5113,person
72,1124,44.960,1720.89,452.79,68.82,220.02,0.6048,person
73,1124,44.960,972.04,447.65,73.02,215.72,0.5115,person
64,1125,45.000,1083.75,860.46,102.99,215.65,0.6241,person
69,1125,45.000,1580.52,728.97,89.75,272.79,0.7433,person
60,1125,45.000,1051.29,457.63,74.09,211.40,0.5266,person
72,1125,45.000,1722.09,454.36,66.68,214.62,0.6048,person
73,1125,45.000,972.91,448.79,73.03,214.86,0.5273,person
64,1126,45.040,1083.59,862.71,102.86,215.74,0.6040,person
69,1126,45.040,1581.30,726.75,89.02,269.27,0.7753,person
60,1126,45.040,1052.28,459.29,73.64,209.63,0.5381,person
72,1126,45.040,1723.34,455.44,66.40,215.06,0.6196,person
73,1126,45.040,973.59,450.09,73.08,213.87,0.5467,person
64,1127,45.080,1084.07,865.36,101.92,214.10,0.6030,person
69,1127,45.080,1582.67,724.87,87.94,264.08,0.7562,person
60,1127,45.080,1053.36,460.25,73.27,208.25,0.5532,person
72,1127,45.080,1724.18,456.41,65.94,214.81,0.6183,person
73,1127,45.080,973.84,451.32,73.22,213.42,0.5492,person
64,1128,45.120,1084.03,866.55,101.48,213.45,0.6467,person
69,1128,45.120,1582.90,723.47,87.84,262.27,0.7718,person
60,1128,45.120,1054.23,461.55,72.88,206.95,0.5892,person
72,1128,45.120,1724.35,457.54,65.81,215.48,0.6239,person
73,1128,45.120,974.10,452.41,73.45,212.55,0.5815,person
64,1129,45.160,1084.55,868.37,100.11,211.24,0.6052,person
69,1129,45.160,1583.69,722.68,87.84,261.12,0.7245,person
60,1129,45.160,1055.21,463.18,72.41,205.01,0.5718,person
72,1129,45.160,1724.74,458.97,65.14,214.43,0.5592,person
73,1129,45.160,975.13,452.93,73.66,212.32,0.5578,person
64,1130,45.200,1085.15,871.82,98.14,207.31,0.5853,person
69,1130,45.200,1585.00,722.09,87.60,258.70,0.6522,person
60,1130,45.200,1055.90,464.43,72.10,204.13,0.5358,person
73,1130,45.200,975.22,453.39,74.98,217.03,0.5259,person
64,1131,45.240,1084.59,876.89,95.66,202.10,0.6349,person
69,1131,45.240,1586.09,720.90,88.16,259.28,0.6222,person
60,1131,45.240,1056.75,466.05,71.83,202.38,0.5468,person
64,1132,45.280,1083.88,879.59,94.54,199.09,0.5776,person
69,1132,45.280,1586.07,719.56,88.84,260.43,0.6124,person
60,1132,45.280,1057.52,467.53,71.64,200.92,0.5279,person
73,1132,45.280,976.44,453.78,74.73,216.07,0.5033,person
64,1133,45.320,1082.31,880.91,94.76,197.91,0.5253,person
69,1133,45.320,1586.60,719.53,89.37,260.41,0.6212,person
60,1133,45.320,1058.05,469.46,71.76,199.79,0.5658,person
73,1133,45.320,976.30,454.11,75.28,217.44,0.5149,person
64,1134,45.360,1079.41,882.10,94.77,195.54,0.5525,person
69,1134,45.360,1587.88,718.18,89.96,262.09,0.5957,person
60,1134,45.360,1058.85,471.31,72.19,199.85,0.5672,person
73,1134,45.360,976.06,454.85,75.59,218.67,0.5111,person
72,1134,45.360,1727.99,460.61,65.27,214.55,0.5112,person
64,1135,45.400,1076.01,883.43,95.14,193.27,0.5258,person
69,1135,45.400,1588.96,718.60,90.01,261.96,0.5742,person
60,1135,45.400,1059.89,471.16,73.31,202.50,0.6188,person
73,1135,45.400,976.79,456.12,75.77,219.93,0.5446,person
72,1135,45.400,1728.77,461.02,65.40,214.20,0.5323,person
64,1136,45.440,1073.04,884.30,95.60,191.82,0.5261,person
69,1136,45.440,1588.51,717.54,90.40,262.55,0.5676,person
60,1136,45.440,1060.88,471.93,74.07,204.36,0.6113,person
73,1136,45.440,977.45,456.51,76.50,223.13,0.5475,person
64,1137,45.480,1067.97,884.60,96.91,191.35,0.5739,person
69,1137,45.480,1588.06,717.80,90.46,262.12,0.5853,person
60,1137,45.480,1061.54,472.88,74.75,206.19,0.6311,person
73,1137,45.480,977.42,457.38,77.37,227.03,0.5458,person
64,1138,45.520,1066.68,885.42,98.28,190.71,0.5623,person
69,1138,45.520,1589.16,717.80,90.48,261.21,0.5539,person
60,1138,45.520,1062.69,473.68,75.11,206.96,0.6183,person
73,1138,45.520,976.76,458.52,77.86,229.16,0.5495,person
64,1139,45.560,1065.76,885.34,100.66,191.83,0.6155,person
69,1139,45.560,1595.85,711.25,91.48,267.99,0.6270,person
60,1139,45.560,1064.14,476.64,74.76,205.76,0.5576,person
73,1139,45.560,977.31,459.40,77.41,228.27,0.5305,person
64,1140,45.600,1062.05,887.03,101.99,191.45,0.5826,person
69,1140,45.600,1598.03,704.88,91.92,273.79,0.6592,person
60,1140,45.600,1065.34,477.60,75.44,206.90,0.6126,person
73,1140,45.600,977.89,461.63,77.14,227.29,0.5454,person
64,1141,45.640,1059.70,890.61,101.69,188.89,0.5467,person
69,1141,45.640,1600.12,700.88,91.47,276.47,0.7013,person
60,1141,45.640,1065.00,481.24,75.81,206.90,0.5572,person
73,1141,45.640,978.91,463.36,76.77,226.28,0.5372,person
76,1141,45.640,483.40,700.74,99.60,232.76,0.6655,person
77,1141,45.640,250.93,639.70,79.92,231.82,0.6455,person
72,1141,45.640,1738.15,464.65,66.79,214.70,0.5563,person
64,1142,45.680,1056.37,892.13,101.63,187.87,0.5343,person
69,1142,45.680,1602.50,701.41,89.57,274.86,0.6888,person
60,1142,45.680,1065.75,481.62,76.71,208.59,0.6201,person
73,1142,45.680,980.41,464.79,76.08,222.91,0.5564,person
76,1142,45.680,483.63,701.01,99.47,232.79,0.6459,person
77,1142,45.680,251.09,641.47,79.32,229.93,0.6217,person
72,1142,45.680,1738.61,465.07,67.66,215.15,0.5694,person
64,1143,45.720,1053.62,893.94,100.89,186.06,0.5455,person
69,1143,45.720,1605.30,703.90,85.84,267.16,0.6341,person
60,1143,45.720,1067.57,481.20,77.55,210.03,0.6517,person
73,1143,45.720,980.31,465.87,77.37,225.43,0.5766,person
76,1143,45.720,483.17,702.66,99.04,232.51,0.6425,person
77,1143,45.720,250.21,641.72,79.32,229.60,0.6105,person
72,1143,45.720,1738.63,465.35,68.04,214.32,0.5043,person
64,1144,45.760,1052.27,895.58,99.27,183.24,0.5058,person
69,1144,45.760,1608.21,703.99,82.27,258.66,0.6177,person
60,1144,45.760,1069.67,484.65,77.39,208.29,0.6141,person
73,1144,45.760,980.65,467.13,78.11,225.04,0.5625,person
76,1144,45.760,483.08,703.64,98.17,231.46,0.6302,person
77,1144,45.760,249.78,641.89,79.65,230.05,0.6063,person
69,1145,45.800,1610.69,704.49,79.27,250.48,0.5952,person
60,1145,45.800,1071.40,486.39,77.52,207.68,0.5801,person
73,1145,45.800,980.95,467.80,78.81,224.87,0.5442,person
76,1145,45.800,482.40,704.65,97.24,230.09,0.6309,person
77,1145,45.800,249.51,643.17,79.65,229.14,0.6152,person
69,1146,45.840,1612.42,698.91,78.98,250.39,0.5746,person
60,1146,45.840,1072.37,487.00,78.21,207.91,0.6083,person
73,1146,45.840,981.46,468.90,79.88,225.39,0.5745,person
76,1146,45.840,479.25,705.38,97.98,232.63,0.6654,person
77,1146,45.840,248.83,644.46,79.88,228.35,0.6264,person
69,1147,45.880,1614.64,696.80,78.92,250.80,0.5545,person
60,1147,45.880,1072.61,486.02,79.00,208.76,0.6428,person
73,1147,45.880,982.43,469.85,80.61,225.18,0.5826,person
76,1147,45.880,475.35,708.36,98.06,233.57,0.6015,person
77,1147,45.880,248.47,645.13,80.46,228.12,0.6318,person
69,1148,45.920,1616.91,696.26,77.74,246.96,0.5703,person
60,1148,45.920,1073.38,485.99,79.80,209.59,0.6651,person
73,1148,45.920,983.90,470.85,81.50,226.30,0.5852,person
76,1148,45.920,470.42,712.04,98.65,235.77,0.5938,person
77,1148,45.920,248.10,647.32,80.49,225.57,0.6543,person
69,1149,45.960,1618.93,697.41,77.25,245.93,0.5872,person
60,1149,45.960,1074.71,486.48,80.24,209.01,0.6678,person
73,1149,45.960,984.70,472.26,81.18,225.27,0.5668,person
76,1149,45.960,466.76,716.79,99.65,239.16,0.6110,person
77,1149,45.960,248.63,649.49,80.66,223.34,0.6616,person
69,1150,46.000,1620.27,697.41,76.96,245.26,0.5724,person
60,1150,46.000,1075.73,486.63,80.55,208.81,0.6857,person
73,1150,46.000,986.69,473.31,80.71,224.44,0.5548,person
76,1150,46.000,464.33,719.62,99.73,240.94,0.5526,person
77,1150,46.000,249.67,652.07,80.94,221.61,0.6124,person
69,1151,46.040,1622.13,697.41,76.23,242.95,0.5577,person
60,1151,46.040,1076.65,486.07,80.97,209.22,0.6799,person
73,1151,46.040,986.98,474.54,79.90,223.15,0.5559,person
76,1151,46.040,462.98,723.10,98.63,240.31,0.5466,person
77,1151,46.040,250.65,653.69,82.14,222.99,0.5567,person
69,1152,46.080,1623.37,698.96,77.31,244.73,0.5142,person
60,1152,46.080,1077.28,488.62,80.82,207.68,0.6710,person
73,1152,46.080,988.55,476.66,78.91,220.81,0.5557,person
76,1152,46.080,461.38,725.07,97.48,239.52,0.5478,person
77,1152,46.080,249.74,655.51,84.64,227.02,0.5699,person
60,1153,46.120,1077.60,489.10,81.93,210.47,0.6778,person
73,1153,46.120,989.66,477.51,79.55,222.63,0.5675,person
76,1153,46.120,459.78,727.99,95.88,237.66,0.5213,person
77,1153,46.120,250.49,656.91,86.09,228.35,0.5620,person
60,1154,46.160,1077.02,488.97,83.50,214.70,0.6797,person
73,1154,46.160,989.32,478.79,79.97,224.43,0.5571,person
77,1154,46.160,250.75,658.55,86.91,227.61,0.5321,person
72,1154,46.160,1749.76,473.52,71.23,219.10,0.5075,person
60,1155,46.200,1077.65,490.61,83.81,215.94,0.7077,person
73,1155,46.200,990.89,481.07,79.98,224.42,0.5644,person
77,1155,46.200,249.83,659.71,88.05,227.91,0.5823,person
72,1155,46.200,1750.74,474.39,72.04,218.45,0.5462,person
76,1155,46.200,454.37,731.61,94.53,235.25,0.5465,person
60,1156,46.240,1078.51,491.34,83.83,216.46,0.6940,person
73,1156,46.240,991.58,481.53,80.03,224.74,0.5765,person
77,1156,46.240,249.73,660.62,88.88,228.12,0.5818,person
72,1156,46.240,1752.07,475.24,72.46,216.85,0.5892,person
76,1156,46.240,450.44,731.97,94.34,234.93,0.5736,person
60,1157,46.280,1078.31,492.29,83.85,216.83,0.6828,person
73,1157,46.280,992.15,482.62,80.01,224.72,0.5689,person
77,1157,46.280,248.34,661.02,90.20,229.63,0.5759,person
72,1157,46.280,1753.07,476.93,72.36,215.31,0.5506,person
69,1157,46.280,1630.75,685.16,81.03,254.36,0.5272,person
60,1158,46.320,1079.78,494.46,83.19,215.82,0.6498,person
73,1158,46.320,992.82,483.91,78.38,219.23,0.5683,person
77,1158,46.320,247.13,661.08,92.63,233.85,0.6081,person
72,1158,46.320,1753.41,477.01,73.04,216.21,0.5490,person
69,1158,46.320,1632.78,686.92,81.12,251.60,0.5199,person
60,1159,46.360,1081.21,496.09,82.38,214.58,0.6288,person
73,1159,46.360,994.66,483.80,79.58,220.55,0.5522,person
77,1159,46.360,245.40,661.11,94.20,235.31,0.6169,person
76,1159,46.360,435.68,731.99,95.68,235.24,0.5661,person
60,1160,46.400,1082.06,497.54,81.86,214.26,0.6326,person
73,1160,46.400,993.99,485.98,80.73,221.06,0.5462,person
77,1160,46.400,244.05,662.04,95.49,235.59,0.5680,person
76,1160,46.400,431.92,731.96,96.82,234.51,0.5258,person
60,1161,46.440,1082.75,498.07,81.74,214.67,0.6442,person
73,1161,46.440,994.13,488.46,80.24,220.08,0.5301,person
77,1161,46.440,242.38,663.01,96.78,235.38,0.5518,person
60,1162,46.480,1083.27,499.05,81.87,215.34,0.6265,person
73,1162,46.480,994.04,489.15,80.61,222.76,0.5526,person
77,1162,46.480,241.04,662.80,98.81,237.05,0.5558,person
60,1163,46.520,1083.98,500.03,81.79,215.95,0.6362,person
73,1163,46.520,994.15,489.59,81.21,226.31,0.5670,person
77,1163,46.520,239.30,662.87,100.90,237.88,0.5720,person
72,1163,46.520,1755.17,479.85,77.03,226.56,0.5160,person
69,1163,46.520,1649.15,669.06,79.42,248.13,0.5635,person
76,1163,46.520,422.86,740.06,101.99,244.00,0.5051,person
60,1164,46.560,1084.20,499.90,81.95,217.43,0.6378,person
73,1164,46.560,995.36,490.26,80.77,227.25,0.5583,person
77,1164,46.560,238.15,664.29,102.45,237.37,0.5591,person
69,1164,46.560,1652.31,660.42,80.42,254.78,0.6308,person
60,1165,46.600,1084.07,500.27,81.82,217.36,0.6292,person
73,1165,46.600,997.13,490.96,80.31,227.14,0.5586,person
77,1165,46.600,238.18,665.79,103.56,235.67,0.5508,person
69,1165,46.600,1655.03,654.61,80.61,259.39,0.5706,person
60,1166,46.640,1084.68,501.43,81.63,216.79,0.6241,person
73,1166,46.640,998.18,491.40,80.42,228.23,0.5533,person
77,1166,46.640,237.74,664.95,104.31,232.57,0.5651,person
69,1166,46.640,1657.39,653.80,80.11,260.74,0.5688,person
76,1166,46.640,415.96,749.25,105.87,251.13,0.5525,person
60,1167,46.680,1085.73,503.37,81.39,215.34,0.6319,person
73,1167,46.680,1000.49,491.55,80.51,230.09,0.5486,person
77,1167,46.680,235.96,666.61,106.60,233.42,0.5866,person
69,1167,46.680,1660.24,653.60,79.70,261.89,0.5557,person
76,1167,46.680,413.72,752.68,107.55,253.97,0.6976,person
60,1168,46.720,1087.12,504.65,81.67,215.17,0.6310,person
73,1168,46.720,1002.55,491.66,80.01,229.85,0.5506,person
77,1168,46.720,235.05,669.81,107.81,232.16,0.5333,person
69,1168,46.720,1662.14,653.19,79.04,261.15,0.5244,person
76,1168,46.720,412.35,756.65,107.21,252.21,0.6685,person
60,1169,46.760,1087.44,505.76,82.65,218.08,0.6180,person
73,1169,46.760,1003.96,491.73,80.11,231.09,0.5255,person
77,1169,46.760,233.65,672.31,109.29,231.65,0.5702,person
69,1169,46.760,1664.94,652.46,78.49,260.45,0.5188,person
76,1169,46.760,411.80,758.90,107.10,250.87,0.6520,person
60,1170,46.800,1088.33,506.73,83.59,221.16,0.6337,person
77,1170,46.800,231.29,676.41,110.93,230.52,0.5586,person
69,1170,46.800,1668.49,652.54,78.67,260.69,0.5397,person
76,1170,46.800,411.00,761.39,106.45,249.22,0.6803,person
60,1171,46.840,1088.89,508.15,84.29,222.42,0.6375,person
77,1171,46.840,227.19,679.21,113.66,231.20,0.6048,person
69,1171,46.840,1670.64,651.56,79.35,262.01,0.5397,person
76,1171,46.840,410.67,763.57,105.16,246.38,0.6936,person
60,1172,46.880,1091.13,510.59,84.06,221.39,0.6204,person
77,1172,46.880,223.72,680.58,116.82,233.20,0.6391,person
69,1172,46.880,1673.39,650.21,80.62,263.07,0.5778,person
76,1172,46.880,410.07,764.81,104.20,244.86,0.6894,person
73,1172,46.880,1011.38,498.24,80.00,230.49,0.5160,person
60,1173,46.920,1093.16,512.12,84.39,220.89,0.6483,person
77,1173,46.920,221.07,681.70,119.56,235.21,0.5989,person
69,1173,46.920,1675.17,648.55,81.66,263.94,0.5812,person
76,1173,46.920,410.39,764.77,103.53,244.96,0.7009,person
73,1173,46.920,1011.82,499.83,79.46,229.40,0.5179,person
60,1174,46.960,1094.96,514.62,83.97,218.34,0.6554,person
77,1174,46.960,217.91,682.72,122.29,236.64,0.5968,person
69,1174,46.960,1677.20,645.23,82.89,266.31,0.5919,person
76,1174,46.960,411.21,765.31,102.42,244.69,0.7154,person
73,1174,46.960,1012.97,501.41,79.46,229.56,0.5512,person
78,1174,46.960,89.98,678.82,120.82,231.84,0.6019,person
60,1175,47.000,1096.28,517.22,84.33,217.97,0.6789,person
77,1175,47.000,214.13,683.92,124.71,238.14,0.6218,person
69,1175,47.000,1680.11,642.60,83.63,268.43,0.5938,person
76,1175,47.000,412.57,765.97,100.96,244.39,0.7202,person
78,1175,47.000,90.65,678.70,121.38,232.93,0.5120,person
60,1176,47.040,1097.46,518.98,84.83,217.53,0.6739,person
77,1176,47.040,210.54,684.18,127.16,240.02,0.6376,person
69,1176,47.040,1683.24,640.40,83.66,269.51,0.5665,person
76,1176,47.040,414.22,769.38,98.16,240.13,0.7131,person
64,1176,47.040,1017.05,954.63,70.32,125.37,0.5018,person
73,1176,47.040,1013.63,505.03,78.64,226.77,0.5499,person
60,1177,47.080,1097.99,521.25,84.88,215.42,0.6930,person
77,1177,47.080,207.01,685.68,128.52,239.58,0.6579,person
69,1177,47.080,1686.88,638.87,83.15,269.70,0.5158,person
76,1177,47.080,413.78,771.14,97.51,240.73,0.6970,person
73,1177,47.080,1012.90,506.66,78.66,226.96,0.5604,person
60,1178,47.120,1099.06,522.34,85.06,214.30,0.6837,person
77,1178,47.120,203.68,687.69,128.94,236.95,0.7099,person
69,1178,47.120,1689.80,634.55,81.31,265.32,0.5231,person
76,1178,47.120,411.32,771.95,99.25,246.69,0.7322,person
73,1178,47.120,1013.25,507.98,78.99,228.36,0.5853,person
60,1179,47.160,1100.52,523.09,85.53,214.87,0.7084,person
77,1179,47.160,200.64,689.34,129.46,234.75,0.7098,person
69,1179,47.160,1693.19,631.73,79.69,259.90,0.5590,person
76,1179,47.160,409.34,774.29,100.61,251.72,0.7231,person
73,1179,47.160,1013.94,509.00,79.47,230.03,0.5818,person
60,1180,47.200,1101.93,522.39,86.14,216.99,0.6563,person
77,1180,47.200,198.76,689.40,130.98,235.22,0.7041,person
69,1180,47.200,1696.11,630.18,78.84,256.31,0.5109,person
76,1180,47.200,407.58,778.59,100.55,252.84,0.7202,person
73,1180,47.200,1016.02,510.32,79.64,229.33,0.5699,person
60,1181,47.240,1103.03,522.30,86.41,218.25,0.6879,person
77,1181,47.240,196.59,689.51,132.08,234.90,0.7213,person
69,1181,47.240,1698.76,629.70,78.56,255.57,0.5129,person
76,1181,47.240,406.48,782.96,100.02,253.35,0.7200,person
73,1181,47.240,1017.22,510.95,80.17,229.66,0.6387,person
60,1182,47.280,1104.17,522.88,86.13,217.76,0.6992,person
77,1182,47.280,194.00,690.01,133.10,234.47,0.7096,person
69,1182,47.280,1702.83,629.49,76.40,248.78,0.5436,person
76,1182,47.280,405.67,787.63,98.87,251.79,0.7297,person
73,1182,47.280,1018.06,511.37,80.64,230.10,0.6540,person
60,1183,47.320,1104.27,523.40,85.95,217.30,0.6898,person
77,1183,47.320,190.98,690.52,134.14,233.90,0.6903,person
69,1183,47.320,1705.62,628.63,76.97,251.40,0.5388,person
76,1183,47.320,404.83,791.55,97.69,250.30,0.7130,person
73,1183,47.320,1018.30,511.84,81.32,231.86,0.6476,person
60,1184,47.360,1105.01,525.16,85.08,215.97,0.6665,person
77,1184,47.360,188.89,689.36,135.82,234.88,0.6615,person
69,1184,47.360,1707.75,627.01,77.61,254.67,0.5279,person
76,1184,47.360,403.28,794.82,96.84,249.34,0.7057,person
73,1184,47.360,1019.00,512.91,80.95,230.98,0.6271,person
60,1185,47.400,1105.93,526.78,84.18,214.40,0.6840,person
77,1185,47.400,187.26,690.62,136.26,233.22,0.6399,person
69,1185,47.400,1709.54,626.79,77.77,255.67,0.5197,person
76,1185,47.400,401.65,797.45,95.84,248.00,0.6755,person
73,1185,47.400,1020.40,514.87,79.93,227.65,0.6508,person
60,1186,47.440,1106.65,528.10,84.15,215.23,0.6994,person
77,1186,47.440,182.36,692.15,138.04,231.91,0.5992,person
69,1186,47.440,1711.94,627.53,77.82,256.01,0.5366,person
76,1186,47.440,400.08,801.27,94.63,245.58,0.6876,person
73,1186,47.440,1021.91,516.14,79.64,226.21,0.6474,person
60,1187,47.480,1106.16,529.01,85.84,220.19,0.7036,person
77,1187,47.480,177.97,693.60,140.90,232.18,0.6141,person
69,1187,47.480,1714.67,628.10,77.79,255.45,0.5390,person
76,1187,47.480,396.99,803.95,93.98,243.68,0.7165,person
73,1187,47.480,1022.59,517.02,79.75,226.79,0.6328,person
60,1188,47.520,1104.94,529.55,87.82,226.53,0.6987,person
77,1188,47.520,176.49,695.76,143.83,233.38,0.6229,person
69,1188,47.520,1716.35,627.11,77.97,255.46,0.5371,person
76,1188,47.520,394.56,805.60,93.44,241.28,0.7254,person
73,1188,47.520,1023.53,517.86,79.46,226.29,0.6344,person
79,1188,47.520,1456.51,891.62,95.23,188.38,0.6697,person
60,1189,47.560,1104.74,530.72,88.18,228.36,0.7009,person
77,1189,47.560,173.91,696.49,148.29,237.42,0.6540,person
69,1189,47.560,1717.35,626.59,77.90,254.58,0.5143,person
76,1189,47.560,390.90,806.22,93.92,240.92,0.7433,person
73,1189,47.560,1024.46,518.89,79.41,226.67,0.6162,person
79,1189,47.560,1453.74,891.37,95.27,188.63,0.6763,person
60,1190,47.600,1104.90,532.68,87.77,227.87,0.6877,person
77,1190,47.600,171.17,698.14,151.81,240.38,0.6444,person
76,1190,47.600,387.68,806.34,94.55,240.41,0.7192,person
73,1190,47.600,1026.03,519.90,79.89,227.95,0.5866,person
79,1190,47.600,1450.18,891.62,95.06,188.38,0.7024,person
60,1191,47.640,1105.98,535.01,86.98,226.14,0.6674,person
77,1191,47.640,169.58,700.26,154.78,242.71,0.5882,person
76,1191,47.640,385.41,806.76,95.20,239.38,0.7436,person
73,1191,47.640,1026.47,520.04,80.62,230.29,0.5953,person
79,1191,47.640,1446.48,891.42,95.08,188.58,0.7382,person
60,1192,47.680,1107.08,537.03,86.24,224.53,0.6439,person
77,1192,47.680,168.43,701.97,157.13,244.12,0.5298,person
76,1192,47.680,384.06,807.35,96.20,239.38,0.7325,person
73,1192,47.680,1028.25,521.82,81.37,232.28,0.5655,person
79,1192,47.680,1442.75,889.88,95.84,190.12,0.7730,person
60,1193,47.720,1108.31,539.05,85.22,222.78,0.6398,person
77,1193,47.720,166.89,704.21,157.35,241.99,0.5110,person
76,1193,47.720,381.83,809.86,97.67,240.50,0.6989,person
73,1193,47.720,1029.30,523.92,81.32,231.61,0.6022,person
79,1193,47.720,1441.25,887.60,96.91,192.40,0.7853,person
80,1193,47.720,1042.97,775.45,99.10,224.07,0.6736,person
60,1194,47.760,1109.55,539.50,84.48,222.22,0.6544,person
77,1194,47.760,164.46,706.76,157.61,239.81,0.5423,person
76,1194,47.760,379.03,812.32,100.06,244.36,0.7007,person
73,1194,47.760,1030.12,525.70,80.99,230.30,0.6188,person
79,1194,47.760,1438.98,885.90,97.74,194.10,0.7560,person
80,1194,47.760,1047.86,773.57,100.67,227.71,0.6422,person
60,1195,47.800,1110.63,541.76,83.44,220.30,0.6389,person
77,1195,47.800,162.07,708.01,158.39,238.39,0.5722,person
76,1195,47.800,376.64,814.64,102.69,249.48,0.6776,person
73,1195,47.800,1031.26,526.73,80.58,229.94,0.6041,person
79,1195,47.800,1435.93,883.92,98.86,196.08,0.7585,person
80,1195,47.800,1051.77,773.08,102.61,232.43,0.6441,person
60,1196,47.840,1111.69,542.33,83.14,221.02,0.6202,person
77,1196,47.840,158.96,708.88,158.97,237.04,0.5434,person
76,1196,47.840,374.57,817.56,104.65,253.77,0.6629,person
73,1196,47.840,1031.39,528.13,80.53,230.54,0.5933,person
79,1196,47.840,1432.46,882.67,99.71,197.33,0.7594,person
80,1196,47.840,1051.67,771.44,105.19,238.66,0.6180,person
60,1197,47.880,1112.25,544.27,82.77,220.07,0.6425,person
77,1197,47.880,154.92,708.88,159.83,236.21,0.5384,person
76,1197,47.880,373.71,819.76,105.72,255.87,0.6594,person
73,1197,47.880,1032.68,529.85,80.42,230.66,0.5747,person
79,1197,47.880,1428.75,881.38,100.74,198.62,0.7520,person
80,1197,47.880,1053.98,770.23,105.62,240.54,0.6072,person
60,1198,47.920,1113.29,545.46,82.58,220.31,0.6072,person
77,1198,47.920,148.75,709.28,161.29,236.25,0.5702,person
76,1198,47.920,372.96,821.62,106.65,258.00,0.6802,person
73,1198,47.920,1034.09,530.78,80.54,232.58,0.5700,person
79,1198,47.920,1425.12,880.35,101.88,199.65,0.7482,person
80,1198,47.920,1056.92,768.97,104.06,238.08,0.6115,person
60,1199,47.960,1113.39,546.05,82.41,219.77,0.5984,person
77,1199,47.960,143.02,708.83,162.64,236.85,0.6325,person
76,1199,47.960,372.31,825.01,105.98,254.99,0.7376,person
73,1199,47.960,1035.29,531.44,79.75,231.48,0.5738,person
79,1199,47.960,1420.44,877.90,103.83,202.10,0.7776,person
80,1199,47.960,1060.15,766.58,103.86,238.67,0.5738,person
60,1200,48.000,1113.45,547.44,82.69,220.44,0.5571,person
77,1200,48.000,140.07,709.19,162.47,236.07,0.5890,person
76,1200,48.000,372.05,829.14,104.81,250.86,0.7402,person
73,1200,48.000,1037.65,531.67,79.06,231.04,0.5781,person
79,1200,48.000,1416.16,874.21,106.28,205.79,0.7667,person
80,1200,48.000,1064.33,764.35,104.66,242.04,0.5265,person
60,1201,48.040,1114.86,548.31,82.89,221.16,0.5677,person
77,1201,48.040,137.47,709.23,161.72,235.14,0.5888,person
76,1201,48.040,372.71,833.22,103.44,246.78,0.7370,person
73,1201,48.040,1039.85,532.51,78.83,230.45,0.5687,person
79,1201,48.040,1411.43,869.72,108.90,210.28,0.7417,person
80,1201,48.040,1070.09,763.88,103.70,241.76,0.5417,person
60,1202,48.080,1115.79,548.84,83.86,224.35,0.5845,person
77,1202,48.080,132.52,709.96,162.22,235.89,0.6832,person
76,1202,48.080,372.48,836.58,102.30,243.42,0.7783,person
73,1202,48.080,1041.03,532.80,78.59,230.92,0.5839,person
79,1202,48.080,1406.95,865.13,111.39,214.87,0.7281,person
80,1202,48.080,1074.57,762.62,100.83,236.77,0.5482,person
60,1203,48.120,1116.78,549.68,85.09,228.76,0.6139,person
77,1203,48.120,127.33,710.28,162.52,236.53,0.6999,person
76,1203,48.120,372.19,838.85,101.52,241.15,0.7763,person
73,1203,48.120,1042.59,533.87,79.20,232.52,0.6030,person
79,1203,48.120,1404.09,861.51,113.11,218.49,0.7479,person
80,1203,48.120,1079.47,759.11,98.59,233.61,0.5979,person
60,1204,48.160,1117.72,550.63,85.78,231.78,0.6552,person
77,1204,48.160,123.72,711.16,160.89,234.74,0.6539,person
76,1204,48.160,372.27,840.45,100.87,239.55,0.7883,person
73,1204,48.160,1043.59,533.98,79.85,234.39,0.6481,person
79,1204,48.160,1402.49,857.42,114.54,222.58,0.7237,person
